             t,             x,             y,             z,       particle
    4.305381727,  -0.6198494152,   -1.135314626,    15.04102702,              1
    4.315394243,  -0.6713959363,   -1.208831221,    14.65605011,              1
    4.325406758,  -0.7251394647,   -1.291626038,    14.28237454,              1
    4.335419274,  -0.7817881221,   -1.384297511,    13.91988102,              1
     4.34543179,   -0.842039061,   -1.487555568,    13.56848795,              1
    4.355444305,  -0.9065907117,   -1.602228759,     13.2281564,              1
    4.365456821,  -0.9761545165,   -1.729272122,    12.89889635,              1
    4.375469337,   -1.051466277,   -1.869775946,    12.58077444,              1
    4.385481852,   -1.133297244,    -2.02497554,    12.27392338,              1
    4.395494368,   -1.222465074,    -2.19626206,    11.97855352,              1
    4.405506884,   -1.319844772,   -2.385194403,    11.69496679,              1
    4.415519399,   -1.426379735,   -2.593512097,    11.42357359,              1
    4.425531915,   -1.543092971,   -2.823149028,    11.16491322,              1
    4.435544431,   -1.671098577,   -3.076247737,    10.91967851,              1
    4.445556946,   -1.811613493,   -3.355173852,    10.68874538,              1
    4.455569462,   -1.965969529,   -3.662530028,    10.47320838,              1
    4.465581977,   -2.135625579,   -4.001168455,    10.27442327,              1
    4.475594493,   -2.322179866,   -4.374200636,    10.09405779,              1
    4.485607009,   -2.527381943,   -4.785002611,    9.934152031,              1
    4.495619524,    -2.75314401,   -5.237213104,    9.797189889,              1
     4.50563204,   -3.001550919,   -5.734721191,     9.68618304,              1
    4.515644556,   -3.274867947,   -6.281638883,    9.604768928,              1
    4.525657071,    -3.57554504,   -6.882252514,    9.557323912,              1
    4.535669587,   -3.906215788,   -7.540944886,    9.549092238,              1
    4.545682103,   -4.269688697,   -8.262077758,    9.586330513,              1
    4.555694618,   -4.668927604,   -9.049821388,    9.676465793,              1
    4.565707134,   -5.107016982,    -9.90791457,    9.828262888,              1
     4.57571965,   -5.587106741,   -10.83933506,    10.05199285,              1
    4.585732165,   -6.112329573,   -11.84585698,    10.35958922,              1
    4.595744681,   -6.685682314,   -12.92746929,    10.76477139,              1
    4.605757196,   -7.309861011,   -14.08162957,    11.28310453,              1
    4.615769712,   -7.987037867,   -15.30233158,    11.93195301,              1
    4.625782228,   -8.718567238,   -16.57897703,    12.73026972,              1
    4.635794743,   -9.504608218,   -17.89506617,    13.69814664,              1
    4.645807259,   -10.34365401,   -19.22676182,    14.85603715,              1
    4.655819775,   -11.23196479,   -20.54144417,    16.22354972,              1
     4.66583229,   -12.16291273,   -21.79645913,    17.81771487,              1
    4.675844806,   -13.12626737,   -22.93836884,    19.65065127,              1
    4.685857322,   -14.10747752,   -23.90312243,    21.72661586,              1
    4.695869837,   -15.08704201,   -24.61764567,    24.03852974,              1
    4.705882353,   -16.04010238,   -25.00334751,    26.56423398,              1
    4.715894869,   -16.93642689,   -24.98189518,    29.26294451,              1
    4.725907384,   -17.74097372,   -24.48326215,    32.07261489,              1
      4.7359199,   -18.41520256,   -23.45549752,     34.9091219,              1
    4.745932416,   -18.91923206,   -21.87497907,    37.66826578,              1
    4.755944931,   -19.21480676,   -19.75528213,    40.23140831,              1
    4.765957447,    -19.2688543,   -17.15247841,    42.47505689,              1
    4.775969962,   -19.05721671,     -14.164911,    44.28382133,              1
    4.785982478,   -18.56798614,   -10.92636927,    45.56505583,              1
    4.795994994,   -17.80382445,   -7.592981732,    46.26247416,              1
    4.806007509,   -16.78274018,   -4.325710904,    46.36554527,              1
    4.816020025,   -15.53703725,   -1.271604295,    45.91194948,              1
    4.826032541,   -14.11049396,    1.452510446,    44.98190674,              1
    4.836045056,   -12.55419352,     3.77066516,    43.68539572,              1
    4.846057572,   -10.92170765,    5.650929356,    42.14534227,              1
    4.856070088,   -9.264443947,     7.10129586,    40.48087825,              1
    4.866082603,   -7.627869967,    8.160255168,    38.79431183,              1
    4.876095119,   -6.049057453,    8.885033373,    37.16380489,              1
    4.886107635,   -4.555648371,    9.340368248,    35.64177106,              1
     4.89612015,   -3.166046709,    9.589755202,     34.2575471,              1
    4.906132666,   -1.890466518,    9.689878163,    33.02234719,              1
    4.916145181,  -0.7324320497,    9.687964958,    31.93474943,              1
    4.926157697,   0.3096076511,    9.621300095,    30.98558338,              1
    4.936170213,    1.240776896,     9.51804067,     30.1617149,              1
    4.946182728,    2.068503273,     9.39863729,    29.44866992,              1
    4.956195244,    2.801516675,    9.277394034,     28.8322723,              1
     4.96620776,    3.449104411,    9.163909551,    28.29954604,              1
    4.976220275,    4.020584925,    9.064288974,    27.83911951,              1
    4.986232791,     4.52495533,    8.982104497,    27.44131994,              1
    4.996245307,    4.970670246,    8.919126697,    27.09809272,              1
    5.006257822,    5.365515891,    8.875865536,    26.80283377,              1
    5.016270338,    5.716550856,    8.851962099,    26.55018933,              1
    5.026282854,     6.03009198,    8.846467502,    26.33585388,              1
    5.036295369,    6.311729532,    8.858038682,    26.15638217,              1
    5.046307885,    6.566360447,    8.885074062,    26.00902199,              1
    5.056320401,    6.798231809,    8.925806381,    25.89156934,              1
    5.066332916,    7.010989266,    8.978365409,    25.80224477,              1
    5.076345432,     7.20772688,    9.040819846,    25.73958842,              1
    5.086357947,    7.391036177,    9.111205153,     25.7023712,              1
    5.096370463,    7.563053074,    9.187542254,    25.68951907,              1
    5.106382979,    7.725501992,    9.267850699,     25.7000483,              1
    5.116395494,    7.879736863,    9.350158971,    25.73300972,              1
     5.12640801,    8.026779074,    9.432513892,     25.7874403,              1
    5.136420526,    8.167352556,    9.512990606,     25.8623213,              1
    5.146433041,    8.301916361,    9.589704171,    25.95654204,              1
    5.156445557,    8.430695142,     9.66082349,     26.0688693,              1
    5.166458073,    8.553707977,    9.724587991,    26.19792218,              1
    5.176470588,    8.670795978,    9.779327186,    26.34215279,              1
    5.186483104,    8.781649099,    9.823482967,     26.4998332,              1
     5.19649562,    8.885832486,    9.855634242,    26.66904918,              1
    5.206508135,    8.982812661,    9.874523225,    26.84770135,              1
    5.216520651,    9.071983718,    9.879082482,     27.0335141,              1
    5.226533166,    9.152693594,    9.868461593,    27.22405277,              1
    5.236545682,    9.224270394,    9.842052151,    27.41674894,              1
    5.246558198,     9.28604857,    9.799509698,    27.60893371,              1
    5.256570713,    9.337394682,    9.740771175,    27.79787824,              1
    5.266583229,    9.377732332,    9.666066569,     27.9808404,              1
    5.276595745,    9.406565756,    9.575923564,    28.15511612,              1
     5.28660826,    9.423501536,     9.47116432,    28.31809341,              1
    5.296620776,    9.428267815,    9.352893857,    28.46730706,              1
    5.306633292,    9.420730419,    9.222479934,    28.60049152,              1
    5.316645807,     9.40090537,    9.081524812,    28.71562968,              1
    5.326658323,    9.368967315,    8.931829738,    28.81099536,              1
    5.336670839,    9.325253557,    8.775353436,    28.88518759,              1
    5.346683354,    9.270263545,    8.614166246,     28.9371552,              1
     5.35669587,    9.204653815,    8.450401805,    28.96621089,              1
    5.366708385,    9.129228614,    8.286208281,    28.97203445,              1
    5.376720901,    9.044926581,     8.12370118,    28.95466537,              1
    5.386733417,    8.952804041,     7.96491956,    28.91448589,              1
    5.396745932,    8.854015593,    7.811787263,    28.85219568,              1
    5.406758448,     8.74979276,    7.666080381,    28.76877996,              1
    5.416770964,    8.641421522,    7.529401773,    28.66547287,              1
    5.426783479,    8.530219547,    7.403163033,    28.54371809,              1
    5.436795995,    8.417513896,    7.288573855,    28.40512865,              1
    5.446808511,    8.304619892,    7.186638393,    28.25144749,              1
    5.456821026,    8.192821742,    7.098157898,    28.08451027,              1
    5.466833542,    8.083355357,    7.023738685,    27.90621151,              1
    5.476846058,     7.97739369,    6.963804342,    27.71847484,              1
    5.486858573,    7.876034755,    6.918611032,    27.52322772,              1
    5.496871089,    7.780292383,    6.888264755,    27.32238091,              1
    5.506883605,     7.69108962,    6.872739496,    27.11781242,              1
     5.51689612,    7.609254608,    6.871895326,    26.91135577,              1
    5.526908636,     7.53551868,    6.885495618,    26.70479205,              1
    5.536921151,    7.470516373,    6.913222757,    26.49984527,              1
    5.546933667,    7.414787012,    6.954691828,    26.29818041,              1
    5.556946183,    7.368777493,    7.009461938,    26.10140356,              1
    5.566958698,    7.332845938,    7.077044978,     25.9110636,              1
    5.576971214,    7.307265842,    7.156911714,    25.72865483,              1
     5.58698373,    7.292230429,    7.248495234,    25.55562005,              1
    5.596996245,     7.28785691,    7.351191842,     25.3933536,              1
